0.0, 0.0
0.010000007399197262,0.097507479880620529
0.020000014798394524,0.13931019590278582
0.030000022197591791,0.15463122944266899
0.040000029596789048,0.16202776346734171
0.050000036995986319,0.17151353943342887
0.060000044395183583,0.18751052556718961
0.070000051794380833,0.20658938499691396
0.080000059193578096,0.22852197721055623
0.09000006659277536,0.25382356204949263
0.10000007399197264,0.28106592079303278
0.1100000813911699,0.30987423659567748
0.12000008879036717,0.34030862469565337
0.1300000961895644,0.37224420006914999
0.14000010358876167,0.40566061267991393
0.15000011098795893,0.44015948707913793
0.16000011838715619,0.47563046057714325
0.17000012578635348,0.51173183601398409
0.18000013318555072,0.54800746544817724
0.19000014058474798,0.58412213577372629
0.20000014798394528,0.61982885293353562
0.21000015538314251,0.65397675949125578
0.2200001627823398,0.68684282381127126
0.23000017018153704,0.71729234714854395
0.24000017758073433,0.7447852090794298
0.25000018497993159,0.76901445368437227
0.2600001923791288,0.78988924236601388
0.27000019977832612,0.80676481650229426
0.28000020717752333,0.81968394103212716
0.29000021457672065,0.82956412972112203
0.30050022234587775,0.8369629439616838
0.31050022974507502,0.84160214308407733
0.32050023714427228,0.84489377742745797
0.3335002467632287,0.84721274265511493
0.34150025268258649,0.84800016591045169
0.35000025897190418,0.84873552601543445
0.36000026637110144,0.84907465091678369
0.37000027377029876,0.84934557928626186
